,ensemble,symbol,gene,chrom,chromStart,chromEnd,name,score,strand,type,lawlor_T2D_PSI,lawlor_ND_PSI,lawlor_dI,lawlor_FDR,lawlor.beta_T2D_ratio,lawlor.beta_ND_ratio,lawlor_mark,xin_T2D_PSI,xin_ND_PSI,xin_dI,xin_FDR,xin.beta_T2D_ratio,xin.beta_ND_ratio,xin_mark,
2374,29883,CNOT7,29883//CNOT7,chr8,17094720,17100693,CA-29883-6887-10087-10153-12505[INC][1/107],0,-,cass,0,0,0,1,0.516393443,0.474747475,None,0,0,0,1,0.259927798,0.403141361,None,
2375,29883,CNOT7,29883//CNOT7,chr8,17088056,17092368,CA-29883-15163-17341-17452-19030[INC][83/4][DNT],0,-,cass,0.99915326,1,-0.00084674,1,0.573770492,0.535353535,None,1,1,0,1,0.335740072,0.382198953,None,
2376,29887,SNX10,29887//SNX10,chr7,26331641,26400680,CA-29887-3192-57525-57572-72080[INC][81/1][UPT],0,+,cass,1,1,0,1,0.319672131,0.225589226,None,1,1,0,1,0.115523466,0.089005236,None,
2377,29887,SNX10,29887//SNX10,chr7,26386039,26400680,CA-29887-57572-68112-68233-72080[INC][12/98],0,+,cass,0.27761194,0.097560976,0.180050965,1.97E-40,0.319672131,0.215488215,Up,NA,NA,NA,NA,NA,NA,NA,
2378,29889,GNL2,29889//GNL2,chr1,38058312,38061535,CA-29889-3227-5139-5224-6179[INC][386/1][UPT],0,-,cass,1,1,0,1,0.270491803,0.292929293,None,1,1,0,1,0.23465704,0.136125654,None,
2379,29889,GNL2,29889//GNL2,chr1,38049467,38056445,CA-29889-8280-11490-11675-15052[INC][70/2],0,-,cass,1,1,0,1,0.221311475,0.286195286,None,1,1,0,1,0.220216606,0.141361257,None,
2380,29889,GNL2,29889//GNL2,chr1,38042028,38047936,CA-29889-16763-17440-17644-22429[INC][1/45],0,-,cass,0,0.001025641,-0.001025641,1,0.213114754,0.235690236,None,0,0,0,1,0.184115523,0.109947644,None,
2381,29896,TRA2A,29896//TRA2A,chr7,23561325,23571599,CA-29896-3249-12605-12684-13197[INC][2/75][UPT],0,-,cass,0.509090909,1,-0.490909091,1.82E-09,0.147540984,0.195286195,Down,NA,NA,NA,NA,NA,NA,NA,
2382,29896,TRA2A,29896//TRA2A,chr7,23561325,23571599,CA-29896-3249-12605-12917-13197[INC][9/75][UPT],0,-,cass,0.509090909,1,-0.490909091,7.18E-10,0.147540984,0.195286195,Down,NA,NA,NA,NA,NA,NA,NA,
2383,29896,TRA2A,29896//TRA2A,chr7,23561325,23571599,CA-29896-3249-12605-12906-13197[INC][4/75][UPT],0,-,cass,0.509090909,1,-0.490909091,7.43E-10,0.147540984,0.198653199,Down,NA,NA,NA,NA,NA,NA,NA,
2384,29896,TRA2A,29896//TRA2A,chr7,23561739,23571599,CA-29896-3249-3767-3857-12605[INC][3/39][UPT],0,-,cass,0.258278146,0.22147651,0.036801636,0.236662328,0.163934426,0.222222222,None,NA,NA,NA,NA,NA,NA,NA,
2385,29896,TRA2A,29896//TRA2A,chr7,23561739,23571599,CA-29896-3249-3767-3835-12605[INC][1/39][UPT],0,-,cass,0.145038168,0.208191126,-0.063152958,0.226188495,0.163934426,0.222222222,None,NA,NA,NA,NA,NA,NA,NA,
2386,29896,TRA2A,29896//TRA2A,chr7,23547038,23556146,CA-29896-18675-21955-22144-27502[INC][30/1],0,-,cass,1,0.741357234,0.258642766,5.22E-09,0.090163934,0.117845118,Up,NA,NA,NA,NA,NA,NA,NA,
2387,2990,GUSB,2990//GUSB,chr7,65439512,65441188,CA-2990-9300-10243-10396-10610[INC][41/9],0,-,cass,0.361111111,0.58,-0.218888889,0.071262917,0.032786885,0.117845118,None,NA,NA,NA,NA,NA,NA,NA,
2388,2990,GUSB,2990//GUSB,chr7,65432717,65439427,CA-2990-11020-14948-15033-17407[INC][38/8],0,-,cass,0.890710383,0.988970588,-0.098260206,1,0.06557377,0.232323232,None,1,0.701863354,0.298136646,2.05E-16,0.140794224,0.151832461,Up,
2389,29915,HCFC2,29915//HCFC2,chr12,104492120,104497243,CA-29915-37023-40510-40696-41501[INC][15/1][DNT],0,+,cass,1,1,0,1,0.245901639,0.151515152,None,0.978723404,1,-0.021276596,1,0.122743682,0.094240838,None,
2390,2992,GYG1,2992//GYG1,chr3,148709326,148712063,CA-2992-3240-4250-4365-5734[INC][1/374][UPT],0,+,cass,0,0,0,1,0.352459016,0.38047138,None,0.008438819,0,0.008438819,1,0.25631769,0.130890052,None,
2391,2992,GYG1,2992//GYG1,chr3,148714528,148742058,CA-2992-8485-20868-20995-35645[INC][2/2],0,+,cass,1,1,0,1,0.418032787,0.444444444,None,0.998757764,1,-0.001242236,1,0.306859206,0.219895288,None,
2392,2992,GYG1,2992//GYG1,chr3,148714528,148727188,CA-2992-8497-15545-15591-20868[INC][1/126],0,+,cass,0,0.003506311,-0.003506311,1,0.385245902,0.410774411,None,0.004134672,0,0.004134672,1,0.267148014,0.167539267,None,
2393,2992,GYG1,2992//GYG1,chr3,148727062,148745093,CA-2992-20995-35645-35865-38352[INC][42/10][DNT],0,+,cass,0.98223012,0.978001404,0.004228716,0.651154681,0.450819672,0.508417508,None,0.941463415,0.990393852,-0.048930437,7.05E-08,0.375451264,0.261780105,None,
2394,2992,GYG1,2992//GYG1,chr3,148727062,148745093,CA-2992-20995-35645-35862-38352[INC][1/10][DNT],0,+,cass,0.967078189,0.958663149,0.008415041,0.65125352,0.418032787,0.454545455,None,0.895652174,0.982363316,-0.086711142,7.05E-08,0.314079422,0.235602094,None,
2395,2992,GYG1,2992//GYG1,chr3,148741839,148745093,CA-2992-35865-38044-38095-38352[INC][4/97][DNT],0,+,cass,0.026672906,0.045302814,-0.018629908,0.000156894,0.418032787,0.451178451,None,0.056724028,0.010438413,0.046285615,0.254207639,0.339350181,0.230366492,None,
2396,29920,PYCR2,29920//PYCR2,chr1,226109251,226110082,CA-29920-5062-5189-5408-5621[INC][1/2],0,-,cass,1,1,0,1,0.057377049,0.168350168,None,NA,NA,NA,NA,NA,NA,NA,
2397,29920,PYCR2,29920//PYCR2,chr1,226109251,226110082,CA-29920-5062-5186-5408-5621[INC][111/2],0,-,cass,1,1,0,1,0.081967213,0.198653199,None,NA,NA,NA,NA,NA,NA,NA,
2398,29920,PYCR2,29920//PYCR2,chr1,226108907,226109778,CA-29920-5408-5621-5714-5894[INC][88/2],0,-,cass,1,1,0,1,0.081967213,0.195286195,None,NA,NA,NA,NA,NA,NA,NA,
2399,29922,NME7,29922//NME7,chr1,169279207,169337034,CA-29922-3241-46448-46556-60868[INC][1/1][UPT],0,-,cass,1,0.931034483,0.068965517,0.002008066,0.204918033,0.262626263,None,1,1,0,1,0.129963899,0.09947644,None,
2400,29922,NME7,29922//NME7,chr1,169279207,169293737,CA-29922-46556-47665-47832-60868[INC][64/1],0,-,cass,0.972932331,1,-0.027067669,1,0.245901639,0.323232323,None,1,1,0,1,0.173285199,0.136125654,None,
2401,29922,NME7,29922//NME7,chr1,169267793,169272432,CA-29922-67804-68895-68979-72185[INC][1/57],0,-,cass,0,0,0,1,0.245901639,0.286195286,None,0,0,0,1,0.14801444,0.115183246,None,
2402,29922,NME7,29922//NME7,chr1,169206860,169268000,CA-29922-72393-83540-83646-133261[INC][17/1],0,-,cass,0.903822441,0.969007264,-0.065184822,1.35E-06,0.262295082,0.296296296,None,0.979919679,1,-0.020080321,1,0.173285199,0.146596859,None,
2403,29922,NME7,29922//NME7,chr1,169138684,169200056,CA-29922-140231-180243-180306-201394[INC][1/32],0,-,cass,0.010335917,0.006615215,0.003720702,0.065647692,0.262295082,0.279461279,None,0.009287926,0,0.009287926,1,0.133574007,0.141361257,None,
2404,29922,NME7,29922//NME7,chr1,169101768,169159942,CA-29922-180306-201394-201502-238131[INC][3/1],0,-,cass,1,1,0,1,0.278688525,0.292929293,None,1,1,0,1,0.151624549,0.157068063,None,
2405,29926,GMPPA,29926//GMPPA,chr2,220363622,220364939,CA-29926-3074-4096-4151-4256[INC][30/2][UPT],0,+,cass,1,1,0,1,0.114754098,0.148148148,None,1,1,0,1,0.072202166,0.109947644,None,
2406,29926,GMPPA,29926//GMPPA,chr2,220363622,220364939,CA-29926-3074-4091-4151-4256[INC][79/2][UPT],0,+,cass,1,1,0,1,0.12295082,0.151515152,None,1,1,0,1,0.075812274,0.109947644,None,
2407,29926,GMPPA,29926//GMPPA,chr2,220368804,220370276,CA-29926-8349-9363-9498-9593[INC][57/1],0,+,cass,1,1,0,1,0.131147541,0.191919192,None,1,1,0,1,0.101083032,0.141361257,None,
2408,29926,GMPPA,29926//GMPPA,chr2,220370179,220370793,CA-29926-9691-9850-9897-10115[INC][58/1],0,+,cass,1,1,0,1,0.139344262,0.191919192,None,1,1,0,1,0.126353791,0.136125654,None,
2409,29926,GMPPA,29926//GMPPA,chr2,220370179,220370793,CA-29926-9691-9830-9897-10115[INC][2/1],0,+,cass,1,1,0,1,0.131147541,0.161616162,None,1,1,0,1,0.108303249,0.130890052,None,
2410,29927,SEC61A1,29927//SEC61A1,chr3,127771282,127774423,CA-29927-3191-3466-3534-6147[INC][881/6][UPT],0,+,cass,1,1,0,1,0.196721311,0.191919192,None,1,1,0,1,0.14801444,0.062827225,None,
2411,29927,SEC61A1,29927//SEC61A1,chr3,127774515,127779053,CA-29927-6383-7340-7472-10733[INC][892/2],0,+,cass,1,1,0,1,0.254098361,0.232323232,None,1,1,0,1,0.176895307,0.09947644,None,
2412,29929,ALG6,29929//ALG6,chr1,63836441,63868013,CA-29929-6470-31923-32008-37664[INC][66/1],0,+,cass,1,0.977433004,0.022566996,1,0.081967213,0.154882155,None,NA,NA,NA,NA,NA,NA,NA,
2413,29937,NENF,29937//NENF,chr1,212606314,212617783,CA-29937-3234-12678-12739-14452[INC][197/32][UPT],0,+,cass,1,0.983333333,0.016666667,1,0.180327869,0.218855219,None,0.993243243,1,-0.006756757,1,0.086642599,0.120418848,None,
2414,29937,NENF,29937//NENF,chr1,212606314,212617783,CA-29937-3234-12659-12739-14452[INC][2/32][UPT],0,+,cass,1,0.97752809,0.02247191,1,0.172131148,0.208754209,None,0.99137931,1,-0.00862069,1,0.083032491,0.104712042,None,
2415,29937,NENF,29937//NENF,chr1,212615906,212619486,CA-29937-12739-14452-14556-15943[INC][203/1][DNT],0,+,cass,1,1,0,1,0.278688525,0.397306397,None,1,1,0,1,0.198555957,0.240837696,None,
2416,29945,ANAPC4,29945//ANAPC4,chr4,25393959,25395995,CA-29945-18196-19579-19666-20084[INC][10/1],0,+,cass,1,1,0,1,0.106557377,0.067340067,None,NA,NA,NA,NA,NA,NA,NA,
2417,29946,SERTAD3,29946//SERTAD3,chr19,40946750,40950218,CA-29946-3161-4887-5053-5289[INC][2/31][UPT][DNT],0,-,cass,0,0,0,1,0.090163934,0.168350168,None,NA,NA,NA,NA,NA,NA,NA,
2418,29952,DPP7,29952//DPP7,chr9,140007657,140008479,CA-29952-3879-4247-4383-4456[INC][99/5],0,-,cass,1,1,0,1,0.057377049,0.131313131,None,NA,NA,NA,NA,NA,NA,NA,
2419,29952,DPP7,29952//DPP7,chr9,140007404,140008479,CA-29952-3879-4456-4538-4624[INC][5/3],0,-,cass,1,0.972789116,0.027210884,1,0.06557377,0.107744108,None,NA,NA,NA,NA,NA,NA,NA,
2420,29952,DPP7,29952//DPP7,chr9,140007657,140008479,CA-29952-3879-4265-4383-4456[INC][3/5],0,-,cass,1,1,0,1,0.057377049,0.114478114,None,NA,NA,NA,NA,NA,NA,NA,
2421,29952,DPP7,29952//DPP7,chr9,140006141,140006681,CA-29952-5632-5714-5871-5989[INC][65/3],0,-,cass,0.868263473,1,-0.131736527,1,0.163934426,0.292929293,None,0.966604824,1,-0.033395176,1,0.205776173,0.19895288,None,
2422,29952,DPP7,29952//DPP7,chr9,140006141,140006681,CA-29952-5632-5714-5803-5989[INC][2/3],0,-,cass,0.765957447,1,-0.234042553,1,0.131147541,0.225589226,None,0.943925234,1,-0.056074766,1,0.122743682,0.151832461,None,
2423,29956,CERS2,29956//CERS2,chr1,150940870,150947143,CA-29956-3385-8872-9086-9491[INC][12/2][UPT],0,-,cass,1,1,0,1,0.131147541,0.245791246,None,1,1,0,1,0.173285199,0.146596859,None,
2424,29956,CERS2,29956//CERS2,chr1,150940870,150947143,CA-29956-3385-8912-9086-9491[INC][126/2][UPT],0,-,cass,1,1,0,1,0.131147541,0.255892256,None,1,1,0,1,0.180505415,0.151832461,None,
2425,29956,CERS2,29956//CERS2,chr1,150939549,150940189,CA-29956-10340-10519-10612-10801[INC][106/1],0,-,cass,1,1,0,1,0.180327869,0.323232323,None,1,1,0,1,0.220216606,0.19895288,None,
2426,29957,SLC25A24,29957//SLC25A24,chr1,108703803,108724649,CA-29957-21418-31648-31801-42065[INC][1/47],0,-,cass,0,0,0,1,0.131147541,0.070707071,None,NA,NA,NA,NA,NA,NA,NA,
2427,29959,NRBP1,29959//NRBP1,chr2,27657588,27659702,CA-29959-9157-9496-9622-11147[INC][1/1],0,+,cass,1,1,0,1,0.098360656,0.195286195,None,NA,NA,NA,NA,NA,NA,NA,
2428,29959,NRBP1,29959//NRBP1,chr2,27657588,27659702,CA-29959-9157-9527-9622-11147[INC][123/1],0,+,cass,1,1,0,1,0.106557377,0.218855219,None,1,1,0,1,0.108303249,0.104712042,None,
2429,29959,NRBP1,29959//NRBP1,chr2,27657999,27659702,CA-29959-9622-10117-10141-11147[INC][3/135],0,+,cass,0,0.057618438,-0.057618438,0.11438305,0.098360656,0.198653199,None,NA,NA,NA,NA,NA,NA,NA,
2430,29960,FTSJ2,29960//FTSJ2,chr7,2273925,2279341,CA-29960-5781-6261-6365-9634[INC][2/86][DNT],0,-,cass,0.012048193,0.020533881,-0.008485688,0.504491555,0.155737705,0.154882155,None,NA,NA,NA,NA,NA,NA,NA,
2431,29968,PSAT1,29968//PSAT1,chr9,80932591,80945008,CA-29968-23662-33908-34046-34838[INC][52/8][DNT],0,+,cass,0.878145695,1,-0.121854305,1.07E-11,0.204918033,0.053872054,Down,0.994520548,0.967741935,0.026778612,0.000610952,0.119133574,0.089005236,None,
2432,29974,A1CF,29974//A1CF,chr10,52619601,52645410,CA-29974-3095-24595-24643-28690[INC][4/14][UPT],0,-,cass,0.006451613,0.109677419,-0.103225806,0.000264544,0.139344262,0.491582492,Down,0.116,0.141843972,-0.025843972,0.220756534,0.299638989,0.319371728,None,
2433,29974,A1CF,29974//A1CF,chr10,52603747,52623839,CA-29974-24643-28690-28834-44553[INC][4/1],0,-,cass,1,1,0,1,0.172131148,0.565656566,None,1,1,0,1,0.379061372,0.35078534,None,
2434,29974,A1CF,29974//A1CF,chr10,52619601,52623839,CA-29974-24643-25694-25787-28690[INC][7/6],0,-,cass,NA,0.078947368,NA,1,0,0.101010101,None,NA,NA,NA,NA,NA,NA,NA,
2435,29974,A1CF,29974//A1CF,chr10,52603747,52619744,CA-29974-28834-37868-38011-44553[INC][7/24],0,-,cass,0.024038462,0.031081081,-0.00704262,8.58E-07,0.172131148,0.579124579,None,0.002806361,0,0.002806361,1,0.386281588,0.371727749,None,
2436,29979,UBQLN1,29979//UBQLN1,chr9,86279944,86284241,CA-29979-42069-44859-44904-46108[INC][1/7],0,-,cass,0.514492754,0.893081761,-0.378589007,1.32E-17,0.139344262,0.151515152,Down,NA,NA,NA,NA,NA,NA,NA,
2437,29979,UBQLN1,29979//UBQLN1,chr9,86279944,86284241,CA-29979-42069-44820-44904-46108[INC][37/7],0,-,cass,0.644562334,0.943333333,-0.298770999,1.42E-19,0.147540984,0.161616162,Down,0.917808219,0.789842382,0.127965837,0.004221345,0.104693141,0.062827225,Up,
2438,29982,NRBF2,29982//NRBF2,chr10,64893084,64911949,CA-29982-3254-15962-16047-21903[INC][90/2][UPT],0,+,cass,1,1,0,1,0.204918033,0.313131313,None,0.993852459,1,-0.006147541,1,0.23465704,0.209424084,None,
2439,29982,NRBF2,29982//NRBF2,chr10,64905968,64911949,CA-29982-16047-19887-20110-21903[INC][2/93],0,+,cass,0.02259887,0.070769231,-0.048170361,8.27E-05,0.18852459,0.269360269,None,0,0.00304878,-0.00304878,1,0.166064982,0.172774869,None,
2440,29994,BAZ2B,29994//BAZ2B,chr2,160304752,160335231,CA-29994-140974-165747-165936-171139[INC][5/7],0,-,cass,0.916521739,0.818524333,0.097997406,7.75E-08,0.385245902,0.363636364,None,0.858730159,0.725024728,0.133705431,6.43E-08,0.267148014,0.188481675,Up,
2441,29994,BAZ2B,29994//BAZ2B,chr2,160303292,160335231,CA-29994-140974-171139-171307-172573[INC][5/1],0,-,cass,0.836772983,0.977077364,-0.140304381,3.81E-25,0.426229508,0.437710438,Down,0.93907563,0.960183767,-0.021108137,0.112788958,0.292418773,0.251308901,None,
2442,29994,BAZ2B,29994//BAZ2B,chr2,160285710,160289873,CA-29994-186792-188392-188686-190288[INC][9/5],0,-,cass,0.831024931,0.734084507,0.096940424,5.94E-06,0.327868852,0.316498316,None,0.678787879,0.754143646,-0.075355768,0.00014108,0.202166065,0.19895288,None,
2443,29994,BAZ2B,29994//BAZ2B,chr2,160285710,160289873,CA-29994-186792-188392-188647-190288[INC][1/5],0,-,cass,0.730088496,0.562557924,0.167530572,1.81E-06,0.254098361,0.28956229,Up,0.444055944,0.54005168,-0.095995736,0.000129626,0.166064982,0.167539267,None,
2444,29994,BAZ2B,29994//BAZ2B,chr2,160268845,160284929,CA-29994-191238-191506-191608-207003[INC][13/5],0,-,cass,0.519306541,0.533941236,-0.014634695,0.30085118,0.319672131,0.383838384,None,0.602810304,0.635574837,-0.032764533,0.007515954,0.23465704,0.219895288,None,
2445,29994,BAZ2B,29994//BAZ2B,chr2,160252279,160253899,CA-29994-222204-222448-222475-223714[INC][4/12],0,-,cass,1,0.924528302,0.075471698,1.50E-06,0.278688525,0.215488215,None,0.837735849,0.916839917,-0.079104068,0.009614343,0.14801444,0.188481675,None,
2446,29994,BAZ2B,29994//BAZ2B,chr2,160189050,160194282,CA-29994-281982-282471-282607-286862[INC][8/2],0,-,cass,1,1,0,1,0.147540984,0.131313131,None,NA,NA,NA,NA,NA,NA,NA,
2447,29995,LMCD1,29995//LMCD1,chr3,8543510,8579125,CA-29995-3156-33912-34001-38360[INC][91/6][UPT],0,+,cass,NA,0.981132075,NA,1,0,0.202020202,None,NA,NA,NA,NA,NA,NA,NA,
2448,29995,LMCD1,29995//LMCD1,chr3,8543510,8574510,CA-29995-3156-16100-16171-33912[INC][4/96][UPT],0,+,cass,NA,0.518796992,NA,1,0,0.188552189,None,NA,NA,NA,NA,NA,NA,NA,
2449,29995,LMCD1,29995//LMCD1,chr3,8574422,8590588,CA-29995-34001-38360-38616-49743[INC][77/4],0,+,cass,1,1,0,1,0.008196721,0.198653199,None,NA,NA,NA,NA,NA,NA,NA,
2450,30000,TNPO2,30000//TNPO2,chr19,12816495,12817180,CA-30000-20801-20887-20987-21228[INC][1/26],0,-,cass,0,0,0,1,0.106557377,0.080808081,None,NA,NA,NA,NA,NA,NA,NA,
2451,30001,ERO1L,30001//ERO1L,chr14,53124841,53130564,CA-30001-34901-37397-37409-40551[INC][36/1],0,-,cass,1,1,0,1,0.131147541,0.127946128,None,NA,NA,NA,NA,NA,NA,NA,
2452,30011,SH3KBP1,30011//SH3KBP1,chrX,19649981,19713858,CA-30011-195015-245151-245227-258668[INC][1/2],0,-,cass,1,1,0,1,0.024590164,0.158249158,None,1,1,0,1,0.090252708,0.104712042,None,
2453,30011,SH3KBP1,30011//SH3KBP1,chrX,19701940,19713858,CA-30011-195015-202935-203010-206598[INC][1/50],0,-,cass,0,0,0,1,0.008196721,0.134680135,None,NA,NA,NA,NA,NA,NA,NA,
2454,30011,SH3KBP1,30011//SH3KBP1,chrX,19663517,19713858,CA-30011-195015-206598-206804-245151[INC][24/1],0,-,cass,1,1,0,1,0.032786885,0.158249158,None,1,1,0,1,0.093862816,0.141361257,None,
2455,30011,SH3KBP1,30011//SH3KBP1,chrX,19613066,19626162,CA-30011-282689-288976-289127-295626[INC][1/115],0,-,cass,0,0,0,1,0.040983607,0.191919192,None,0,0,0,1,0.115523466,0.136125654,None,
2456,30011,SH3KBP1,30011//SH3KBP1,chrX,19560042,19568200,CA-30011-340653-344576-344705-348433[INC][42/9],0,-,cass,1,1,0,1,0.032786885,0.134680135,None,NA,NA,NA,NA,NA,NA,NA,
2457,30061,SLC40A1,30061//SLC40A1,chr2,190439886,190444605,CA-30061-3999-5339-5457-8491[INC][1/225],0,-,cass,0,0,0,1,0.057377049,0.333333333,None,0.025974026,0,0.025974026,1,0.263537906,0.219895288,None,
2458,302,ANXA2,302//ANXA2,chr15,60678226,60690184,CA-302-3044-7546-7949-14900[INC][2/239][UPT],0,-,cass,0.003984064,0.039285714,-0.035301651,2.33E-38,0.295081967,0.343434343,None,0.021097046,0.153846154,-0.132749107,1,0.028880866,0.172774869,None,
2459,302,ANXA2,302//ANXA2,chr15,60678226,60690184,CA-302-3044-4559-4836-14900[INC][4/239][UPT],0,-,cass,0.019607843,0.027124774,-0.007516931,3.74E-09,0.303278689,0.35016835,None,0.083003953,0.405405405,-0.322401453,4.45E-07,0.039711191,0.172774869,Down,
2460,302,ANXA2,302//ANXA2,chr15,60678226,60690184,CA-302-3044-4559-4707-14900[INC][1/239][UPT],0,-,cass,0.019607843,0.014652015,0.004955828,1,0.303278689,0.35016835,None,0.075697211,0.24137931,-0.165682099,1,0.036101083,0.167539267,None,
2461,302,ANXA2,302//ANXA2,chr15,60678226,60690184,CA-302-3044-4559-4614-14900[INC][1/239][UPT],0,-,cass,0.019607843,0.014652015,0.004955828,1,0.303278689,0.35016835,None,0.075697211,0.24137931,-0.165682099,1,0.036101083,0.167539267,None,
2462,302,ANXA2,302//ANXA2,chr15,60656627,60690184,CA-302-3044-14900-14959-36463[INC][4/1][UPT],0,-,cass,1,1,0,1,0.303278689,0.35016835,None,1,1,0,1,0.050541516,0.183246073,None,
2463,302,ANXA2,302//ANXA2,chr15,60678226,60690184,CA-302-3044-10669-10774-14900[INC][11/239][UPT],0,-,cass,0.134948097,0.211143695,-0.076195598,0.005296561,0.31147541,0.363636364,None,0.021097046,0.52173913,-0.500642084,6.85E-10,0.036101083,0.162303665,Down,
2464,302,ANXA2,302//ANXA2,chr15,60688349,60690184,CA-302-3044-3648-3729-4559[INC][21/11][UPT],0,-,cass,0.666666667,0.92195122,-0.255284553,1,0.073770492,0.181818182,None,0.616161616,0.805555556,-0.189393939,0.020070427,0.064981949,0.109947644,Down,
2465,302,ANXA2,302//ANXA2,chr15,60678226,60690184,CA-302-3044-3648-3729-14900[INC][176/239][UPT],0,-,cass,0.188311688,0.43308746,-0.244775772,9.67E-15,0.327868852,0.420875421,Down,0.32361516,0.847222222,-0.523607062,1.41E-19,0.097472924,0.219895288,Down,
2466,302,ANXA2,302//ANXA2,chr15,60682411,60690184,CA-302-3044-3648-3729-10669[INC][1/11][UPT],0,-,cass,0.526315789,0.669230769,-0.14291498,0.213042269,0.081967213,0.175084175,None,0.967741935,0.674418605,0.293323331,1,0.057761733,0.104712042,None,
2467,302,ANXA2,302//ANXA2,chr15,60678226,60690144,CA-302-3116-3648-3729-14900[INC][1/9][UPT],0,-,cass,0.95,0.857142857,0.092857143,0.758144901,0.073770492,0.158249158,None,NA,NA,NA,NA,NA,NA,NA,
2468,302,ANXA2,302//ANXA2,chr15,60678226,60689536,CA-302-3729-4559-4836-14900[INC][8/305],0,-,cass,0,0.04950495,-0.04950495,0.475901408,0.06557377,0.158249158,None,0.028571429,0.058823529,-0.030252101,1,0.054151625,0.104712042,None,
2469,302,ANXA2,302//ANXA2,chr15,60678226,60689536,CA-302-3729-4559-4707-14900[INC][6/305],0,-,cass,0,0.036144578,-0.036144578,1,0.06557377,0.158249158,None,0.009708738,0,0.009708738,1,0.050541516,0.104712042,None,
2470,302,ANXA2,302//ANXA2,chr15,60678226,60689536,CA-302-3729-10669-10774-14900[INC][1/305],0,-,cass,0.283018868,0.178082192,0.104936676,0.022871539,0.081967213,0.181818182,Up,NA,NA,NA,NA,NA,NA,NA,
2471,302,ANXA2,302//ANXA2,chr15,60656627,60678284,CA-302-14959-18545-18645-36463[INC][981/17],0,-,cass,0.9375,0.980172525,-0.042672525,4.27E-13,0.614754098,0.717171717,None,0.983601388,0.983315954,0.000285433,0.034560375,0.480144404,0.497382199,None,
2472,302,ANXA2,302//ANXA2,chr15,60653139,60678284,CA-302-14959-36463-36558-39932[INC][16/1],0,-,cass,1,1,0,1,0.606557377,0.707070707,None,1,1,0,1,0.519855596,0.481675393,None,
2473,302,ANXA2,302//ANXA2,chr15,60656627,60678284,CA-302-14959-18562-18645-36463[INC][1/17],0,-,cass,0.919860627,0.973840666,-0.053980039,4.29E-13,0.606557377,0.71043771,None,0.978705979,0.978723404,-1.74E-05,0.034537412,0.458483755,0.492146597,None,
2474,302,ANXA2,302//ANXA2,chr15,60656627,60674639,CA-302-18645-26304-26368-36463[INC][1/1051],0,-,cass,0,0,0,1,0.598360656,0.707070707,None,0,0,0,1,0.451263538,0.476439791,None,
2475,302,ANXA2,302//ANXA2,chr15,60639528,60643449,CA-302-49794-51789-51912-53297[INC][1203/1][DNT],0,-,cass,1,0.999904215,9.58E-05,1,0.721311475,0.781144781,None,1,0.999151704,0.000848296,1,0.660649819,0.581151832,None,
2476,3028,HSD17B10,3028//HSD17B10,chrX,53458206,53459063,CA-3028-5388-5469-5578-5781[INC][181/1][DNT],0,-,cass,0.989717224,1,-0.010282776,1,0.344262295,0.515151515,None,1,0.998290598,0.001709402,1,0.38267148,0.303664921,None,
2477,3028,HSD17B10,3028//HSD17B10,chrX,53458206,53459063,CA-3028-5388-5469-5551-5781[INC][8/1][DNT],0,-,cass,0.981264637,1,-0.018735363,1,0.31147541,0.481481481,None,1,0.996453901,0.003546099,1,0.306859206,0.261780105,None,
2478,3029,HAGH,3029//HAGH,chr16,1872865,1876825,CA-3029-3483-3592-3688-7157[INC][14/76][UPT],0,-,cass,0.323076923,0.241025641,0.082051282,0.328581883,0.163934426,0.141414141,None,0.283950617,0.45631068,-0.172360062,0.050501042,0.104693141,0.083769634,None,
2479,3029,HAGH,3029//HAGH,chr16,1867168,1870014,CA-3029-10298-10971-11080-12923[INC][96/7],0,-,cass,1,0.978280543,0.021719457,1,0.327868852,0.306397306,None,0.960729313,0.931166348,0.029562965,0.254082625,0.194945848,0.136125654,None,
