,ensemble,symbol,gene,chrom,chromStart,chromEnd,name,score,strand,type,isoformIDs,coverage,I_g1.group1.,I_g2.group2.,dI_g1_vs_g2,pvalue,FDR,isoform1Tags_g1,isoform2Tags_g1,exonTags_g1,inclusionJunction1Tags_g1,inclusionJunction2Tags_g1,skippingJunctionTags_g1,isoform1Tags_g2,isoform2Tags_g2,exonTags_g2,inclusionJunction1Tags_g2,inclusionJunction2Tags_g2,skippingJunctionTags_g2,alpha_T2D_ratio,alpha_ND_ratio,beta_T2D_ratio,beta_ND_ratio,mark
13716,51053,GMNN,51053//GMNN,chr6,24784314,24786279,CA-51053-12239-12513-12624-13707[INC][77/2][DNT],0,+,cass,INC/SKIP,0,1,1,0,1,1,401,0,401,112,209,0,1379,0,1379,378,553,0,0.0973451327433628,0.149501661129568,0.122950819672131,0.188552188552189,None
13717,51056,LAP3,51056//LAP3,chr4,17579119,17583436,CA-51056-3264-5520-5636-7456[INC][625/1][UPT],0,+,cass,INC/SKIP,0,1,1,0,1,1,272,0,272,85,130,0,469,0,469,100,253,0,0.141592920353982,0.172757475083056,0.163934426229508,0.164983164983165,None
13718,51056,LAP3,51056//LAP3,chr4,17597032,17600180,CA-51056-21231-22742-22831-24152[INC][46/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,215,0,215,99,80,0,881,0,881,407,384,0,0.106194690265487,0.146179401993355,0.0983606557377049,0.138047138047138,None
13719,51056,LAP3,51056//LAP3,chr4,17597032,17606289,CA-51056-21231-24152-24255-30284[INC][1/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,289,0,289,0,135,0,1122,0,1122,0,466,0,0.0884955752212389,0.12624584717608,0.0983606557377049,0.124579124579125,None
13738,5106,PCK2,5106//PCK2,chr14,24571961,24573339,CA-5106-11617-11886-11982-12236[INC][41/1][DNT],0,+,cass,INC/SKIP,11,0.69811320754717,0.957142857142857,-0.259029649595687,0.000320932049957085,1,40,8,40,17,20,8,167,3,167,86,48,3,0.150442477876106,0.0730897009966777,0.0245901639344262,0.185185185185185,None
13739,51060,TXNDC12,51060//TXNDC12,chr1,52507208,52520847,CA-51060-4172-17389-17486-17574[INC][1/168][UPT],0,-,cass,INC/SKIP,0,0,0,0,1,1,0,372,0,0,0,372,0,723,0,0,0,723,0.380530973451327,0.3421926910299,0.254098360655738,0.414141414141414,None
13740,51060,TXNDC12,51060//TXNDC12,chr1,52494249,52507268,CA-51060-17635-28623-28805-30541[INC][1/158],0,-,cass,INC/SKIP,17,0,0.0102471368294153,-0.0102471368294153,8.82623584237126e-06,1,0,435,0,0,0,435,29,821,29,7,10,821,0.407079646017699,0.348837209302326,0.278688524590164,0.420875420875421,None
13746,51062,ATL1,51062//ATL1,chr14,51026862,51057792,CA-51062-30218-57749-57997-60859[INC][243/1][UPT],0,+,cass,INC/SKIP,0,1,1,0,1,1,732,0,732,89,171,0,3195,0,3195,477,785,0,0.0973451327433628,0.259136212624585,0.139344262295082,0.188552188552189,None
13747,51062,ATL1,51062//ATL1,chr14,51081090,51088616,CA-51062-84430-90517-90645-91761[INC][26/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,524,0,524,129,196,0,1859,0,1859,452,743,0,0.0973451327433628,0.20265780730897,0.147540983606557,0.134680134680135,None
13748,51062,ATL1,51062//ATL1,chr14,51094748,51099390,CA-51062-98381-99913-99928-102147[INC][15/17][DNT],0,+,cass,INC/SKIP,288,0.476923076923077,0.435776201733649,0.0411468751894284,0.195149480063863,0.23496152420038,124,102,124,89,97,102,356,358,356,275,278,358,0.0707964601769911,0.275747508305648,0.155737704918033,0.198653198653199,None
13749,51062,ATL1,51062//ATL1,chr14,51096712,51099390,CA-51062-99928-100850-100996-102147[INC][1/15][DNT],0,+,cass,INC/SKIP,0,0,0,0,3.08799633606917e-08,1,71,97,71,0,0,97,63,278,63,0,0,278,0.0530973451327434,0.162790697674419,0.0983606557377049,0.111111111111111,None
13758,51069,MRPL2,51069//MRPL2,chr6,43021977,43023744,CA-51069-6608-6886-6960-8018[INC][58/7][DNT],0,-,cass,INC/SKIP,56,0.965065502183406,0.883928571428571,0.0811369307548347,0.00443184182819354,0.00684799655982918,256,4,256,115,106,4,859,52,859,438,354,52,0.132743362831858,0.192691029900332,0.155737704918033,0.205387205387205,None
13759,51070,NOSIP,51070//NOSIP,chr19,50063878,50083812,CA-51070-3032-6669-6788-22854[INC][3/99][UPT],0,-,cass,INC/SKIP,37,0.0201342281879195,0.0745614035087719,-0.0544271753208525,0.00565367520813611,0.00861026717585287,4,73,4,1,2,73,46,211,46,8,26,211,0.238938053097345,0.272425249169435,0.0983606557377049,0.269360269360269,None
13760,51070,NOSIP,51070//NOSIP,chr19,50063878,50083812,CA-51070-3032-19258-19392-22854[INC][1/99][UPT],0,-,cass,INC/SKIP,43,0,0.0924731182795699,-0.0924731182795699,4.36049782139182e-08,1.28616364311641e-07,0,73,0,0,0,73,67,211,67,9,34,211,0.238938053097345,0.26578073089701,0.0819672131147541,0.262626262626263,None
13761,51070,NOSIP,51070//NOSIP,chr19,50060346,50063295,CA-51070-23613-24573-24650-26297[INC][2/1],0,-,cass,INC/SKIP,1,0.993506493506494,1,-0.00649350649350644,0.272447183098601,1,618,1,618,0,306,1,1653,0,1653,0,801,0,0.300884955752212,0.335548172757475,0.147540983606557,0.336700336700337,None
13762,51070,NOSIP,51070//NOSIP,chr19,50060346,50063295,CA-51070-23613-24568-24650-26297[INC][214/1],0,-,cass,INC/SKIP,1,0.996336996336996,1,-0.00366300366300365,0.271929824561399,1,619,1,619,238,306,1,1660,0,1660,674,801,0,0.31858407079646,0.368770764119601,0.180327868852459,0.37037037037037,None
13764,51070,NOSIP,51070//NOSIP,chr19,50060346,50062234,CA-51070-24650-25347-25485-26297[INC][1/220],0,-,cass,INC/SKIP,0,0,0,0,2.38574839672733e-07,1,12,306,12,0,0,306,0,801,0,0,0,801,0.300884955752212,0.335548172757475,0.139344262295082,0.333333333333333,None
13765,51070,NOSIP,51070//NOSIP,chr19,50059573,50060249,CA-51070-26672-26810-26998-27121[INC][140/1],0,-,cass,INC/SKIP,0,1,1,0,1,1,2139,0,2139,381,584,0,3040,0,3040,583,760,0,0.36283185840708,0.425249169435216,0.262295081967213,0.414141414141414,None
13766,51071,DERA,51071//DERA,chr12,16064302,16109966,CA-51071-3163-3439-3502-48684[INC][1/106][UPT],0,+,cass,INC/SKIP,0,0,0,0,0.554402833245422,1,0,193,0,0,0,193,3,381,3,0,0,381,0.212389380530973,0.289036544850498,0.245901639344262,0.367003367003367,None
13767,51071,DERA,51071//DERA,chr12,16064302,16109966,CA-51071-3163-7865-8065-48684[INC][1/106][UPT],0,+,cass,INC/SKIP,0,0,0,0,0.0335226905529889,1,0,193,0,0,0,193,9,381,9,0,0,381,0.212389380530973,0.282392026578073,0.245901639344262,0.36026936026936,None
13768,51071,DERA,51071//DERA,chr12,16109869,16112857,CA-51071-48782-49936-50084-51577[INC][118/4],0,+,cass,INC/SKIP,216,0.821200510855683,0.799588194921071,0.0216123159346125,0.553420475004019,0.601395005344925,1041,70,1041,298,345,70,1963,146,1963,509,656,146,0.256637168141593,0.345514950166113,0.311475409836066,0.410774410774411,None
13769,51071,DERA,51071//DERA,chr12,16109869,16112857,CA-51071-48782-49988-50084-51577[INC][2/4],0,+,cass,INC/SKIP,216,0.717171717171717,0.692307692307692,0.0248640248640248,0.653279640431017,0.697075507525512,813,70,813,10,345,70,1578,146,1578,1,656,146,0.238938053097345,0.3421926910299,0.30327868852459,0.397306397306397,None
13770,51071,DERA,51071//DERA,chr12,16115746,16185587,CA-51071-54696-74056-74185-124290[INC][68/5],0,+,cass,INC/SKIP,57,0.943548387096774,0.969017094017094,-0.0254687069203198,0.0159649407191885,0.0228574902654075,1380,28,1380,476,460,28,2750,29,2750,864,950,29,0.345132743362832,0.368770764119601,0.336065573770492,0.434343434343434,None
13774,51072,MEMO1,51072//MEMO1,chr2,32094916,32143105,CA-51072-95704-130167-130244-143677[INC][2/5],0,-,cass,INC/SKIP,0,1,1,0,1,1,117,0,117,14,40,0,365,0,365,7,165,0,0.0530973451327434,0.0963455149501661,0.0491803278688525,0.104377104377104,None
13776,51072,MEMO1,51072//MEMO1,chr2,32108454,32143105,CA-51072-95704-121495-121638-130167[INC][45/2],0,-,cass,INC/SKIP,21,0.725490196078431,0.963446475195822,-0.237956279117391,7.95709608748159e-06,1.80006356198829e-05,145,14,145,27,47,14,572,7,572,242,127,7,0.0442477876106195,0.102990033222591,0.040983606557377,0.104377104377104,Down
13778,51072,MEMO1,51072//MEMO1,chr2,32094916,32117202,CA-51072-121638-130167-130244-143677[INC][44/2],0,-,cass,INC/SKIP,8,1,0.948051948051948,0.051948051948052,0.207830845482397,1,117,0,117,47,40,0,365,8,365,127,165,8,0.0619469026548673,0.109634551495017,0.0573770491803279,0.117845117845118,None
13780,51074,APIP,51074//APIP,chr11,34912050,34937925,CA-51074-3165-24282-24383-28840[INC][88/7][UPT],0,-,cass,INC/SKIP,302,0.634980988593156,0.864841745081266,-0.22986075648811,5.76412340664315e-25,9.06625919785452e-24,730,144,730,200,301,144,2945,158,2945,851,1171,158,0.469026548672566,0.514950166112957,0.377049180327869,0.595959595959596,Down
13781,51074,APIP,51074//APIP,chr11,34916556,34937925,CA-51074-3165-22537-22632-24282[INC][6/90][UPT],0,-,cass,INC/SKIP,260,0.209486166007905,0.0829741379310345,0.126512028076871,1.4151396857519e-13,7.55005325142354e-13,127,200,127,52,54,200,190,851,190,77,77,851,0.292035398230089,0.425249169435216,0.270491803278689,0.505050505050505,Up
13783,51075,TMX2,51075//TMX2,chr11,57505079,57506241,CA-51075-31146-31831-31908-32141[INC][52/6],0,+,cass,INC/SKIP,1,0.998477929984779,1,-0.00152207001522076,0.351756700458262,1,2532,1,2532,68,1244,1,4668,0,4668,115,2110,0,0.283185840707965,0.451827242524917,0.426229508196721,0.390572390572391,None
13784,51075,TMX2,51075//TMX2,chr11,57505079,57505901,CA-51075-31146-31263-31504-31831[INC][2/55],0,+,cass,INC/SKIP,183,0.880070546737213,0.894106813996317,-0.0140362672591033,0.815255870634505,0.848196786468255,2425,68,2425,7,991,68,4272,115,4272,50,1892,115,0.283185840707965,0.431893687707641,0.39344262295082,0.37037037037037,None
13785,51075,TMX2,51075//TMX2,chr11,57505079,57506731,CA-51075-31146-32141-32517-32608[INC][1/2],0,+,cass,INC/SKIP,0,1,1,0,1,1,4465,0,4465,1,1404,0,7989,0,7989,0,2414,0,0.327433628318584,0.46843853820598,0.450819672131148,0.397306397306397,None
13786,51075,TMX2,51075//TMX2,chr11,57505079,57505901,CA-51075-31146-31390-31504-31831[INC][301/55],0,+,cass,INC/SKIP,183,0.909574468085106,0.913760779902512,-0.00418631181740581,0.815710053109784,0.848404607640229,2283,68,2283,377,991,68,3993,115,3993,545,1892,115,0.300884955752212,0.445182724252492,0.39344262295082,0.377104377104377,None
13787,51075,TMX2,51075//TMX2,chr11,57505079,57505901,CA-51075-31146-31313-31504-31831[INC][30/55],0,+,cass,INC/SKIP,183,0.885425442291491,0.899475524475524,-0.0140500821840334,0.815099403020119,0.848298676457736,2394,68,2394,60,991,68,4229,115,4229,166,1892,115,0.292035398230089,0.431893687707641,0.39344262295082,0.37037037037037,None
13789,51075,TMX2,51075//TMX2,chr11,57505384,57506241,CA-51075-31504-31831-31908-32141[INC][327/1],0,+,cass,INC/SKIP,28,0.980693286529179,0.997010463378176,-0.0163171768489969,3.51992733495764e-06,8.25981541056738e-06,2532,22,2532,991,1244,22,4668,6,4668,1892,2110,6,0.31858407079646,0.465116279069767,0.418032786885246,0.397306397306397,None
13790,51076,CUTC,51076//CUTC,chr10,101507013,101515890,CA-51076-18190-25328-25434-26424[INC][7/3][DNT],0,+,cass,INC/SKIP,62,0.960132890365448,0.938803894297636,0.0213289960678129,0.0907645045012395,0.116182050003602,1868,18,1868,152,715,18,2835,44,2835,268,1082,44,0.212389380530973,0.285714285714286,0.237704918032787,0.276094276094276,None
13791,51076,CUTC,51076//CUTC,chr10,101507013,101514390,CA-51076-18190-21168-21196-25328[INC][34/9],0,+,cass,INC/SKIP,420,0.636798088410992,0.656189865298268,-0.0193917768872766,0.767596012450853,0.805142781855102,423,152,423,312,221,152,718,268,718,568,455,268,0.230088495575221,0.282392026578073,0.221311475409836,0.282828282828283,None
13792,51079,NDUFA13,51079//NDUFA13,chr19,19638509,19640290,CA-51079-14561-14797-14907-16154[INC][2/1][DNT],0,+,cass,INC/SKIP,0,1,1,0,1,1,14925,0,14925,4995,0,0,36827,0,36827,11835,2,0,0.991150442477876,1,0.975409836065574,0.996632996632997,None
13793,5108,PCM1,5108//PCM1,chr8,17780493,17793214,CA-5108-3332-4856-4924-15732[INC][21/2][UPT],0,+,cass,INC/SKIP,115,0.908309455587393,0.883672039243168,0.024637416344225,0.411123546335457,0.460649013862763,694,32,694,291,343,32,1488,83,1488,561,700,83,0.353982300884956,0.574750830564784,0.516393442622951,0.528619528619529,None
13794,5108,PCM1,5108//PCM1,chr8,17782221,17793214,CA-5108-4924-14849-15002-15732[INC][2/31],0,+,cass,INC/SKIP,121,0.0171919770773639,0.072233267064281,-0.0550412899869171,9.7489029658942e-05,0.000190437709078935,55,343,55,6,6,343,211,700,211,41,68,700,0.265486725663717,0.518272425249169,0.418032786885246,0.464646464646465,None
13795,5108,PCM1,5108//PCM1,chr8,17797199,17804871,CA-5108-20005-20185-20302-27329[INC][8/13],0,+,cass,INC/SKIP,225,0.151612903225806,0.119853613906679,0.0317592893191276,0.12989835955759,0.161501148376131,149,263,149,38,56,263,222,481,222,73,58,481,0.185840707964602,0.352159468438538,0.286885245901639,0.323232323232323,None
13796,5108,PCM1,5108//PCM1,chr8,17819542,17822276,CA-5108-42318-43244-43435-44711[INC][22/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,1267,0,1267,273,394,0,3789,0,3789,868,1251,0,0.176991150442478,0.292358803986711,0.213114754098361,0.232323232323232,None
13797,5108,PCM1,5108//PCM1,chr8,17829837,17843127,CA-5108-52831-60734-60899-65590[INC][17/26],0,+,cass,INC/SKIP,426,0.709644670050761,0.68058690744921,0.0290577626015515,0.0723319987668374,0.0939949531909662,1375,143,1375,451,248,143,2239,283,2239,660,546,283,0.238938053097345,0.385382059800664,0.344262295081967,0.292929292929293,None
13799,5108,PCM1,5108//PCM1,chr8,17838099,17843127,CA-5108-60899-63376-63433-65590[INC][12/20],0,+,cass,INC/SKIP,231,0.248484848484848,0.0578084555651424,0.190676392919706,2.02453674799548e-22,2.39815907147102e-21,161,248,161,55,109,248,81,546,81,22,45,546,0.132743362831858,0.229235880398671,0.180327868852459,0.171717171717172,Up
13800,5108,PCM1,5108//PCM1,chr8,17871472,17882961,CA-5108-94180-94727-94984-105504[INC][46/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,3389,0,3389,520,588,0,7163,0,7163,1163,1261,0,0.238938053097345,0.458471760797342,0.385245901639344,0.397306397306397,None
13802,51082,POLR1D,51082//POLR1D,chr13,28222515,28240409,CA-51082-30711-32299-32499-47943[INC][2/132][DNT],0,+,cass,INC/SKIP,176,0.29616724738676,0.124487004103967,0.171680243282792,1.38236717635609e-17,1.05965594242744e-16,388,101,388,85,0,101,407,320,407,91,0,320,0.115044247787611,0.232558139534884,0.131147540983607,0.202020202020202,Up
13803,51084,CRYL1,51084//CRYL1,chr13,21086581,21099995,CA-51084-3120-15192-15423-16323[INC][4/102][UPT],0,-,cass,INC/SKIP,137,0,0.199230028873917,-0.199230028873917,8.72408844331998e-40,3.68233834357601e-38,3,137,3,0,0,137,525,416,525,57,150,416,0.176991150442478,0.242524916943522,0.245901639344262,0.191919191919192,Down
13804,51084,CRYL1,51084//CRYL1,chr13,21086581,21099995,CA-51084-3120-13053-13153-16323[INC][2/102][UPT],0,-,cass,INC/SKIP,0,0,0,0,1,1,0,137,0,0,0,137,3,416,3,0,0,416,0.176991150442478,0.239202657807309,0.245901639344262,0.188552188552189,None
13807,51084,CRYL1,51084//CRYL1,chr13,21006240,21063634,CA-51084-39504-89119-89281-96577[INC][110/6],0,-,cass,INC/SKIP,165,0.963782696177062,0.863397548161121,0.100385148015942,1.43844662118847e-07,4.0104517210309e-07,917,9,917,228,251,9,3554,156,3554,947,1025,156,0.238938053097345,0.305647840531561,0.286885245901639,0.252525252525253,Up
13808,51084,CRYL1,51084//CRYL1,chr13,21013731,21063634,CA-51084-39504-55799-55908-89119[INC][1/125],0,-,cass,INC/SKIP,0,0,0,0,0.7420437638722,1,3,228,3,0,0,228,11,947,11,0,0,947,0.212389380530973,0.245847176079734,0.229508196721311,0.218855218855219,None
13809,51085,MLXIPL,51085//MLXIPL,chr7,73010693,73011261,CA-51085-30676-30751-30902-31061[INC][9/2],0,-,cass,INC/SKIP,124,0.292929292929293,0.898395721925134,-0.605466428995841,4.83899241840501e-41,2.30508860273879e-39,138,105,138,12,75,105,500,19,500,20,316,19,0.0442477876106195,0.179401993355482,0.172131147540984,0.101010101010101,Down
13810,51085,MLXIPL,51085//MLXIPL,chr7,73010693,73011261,CA-51085-30676-30754-30902-31061[INC][1/2],0,-,cass,INC/SKIP,124,0.265734265734266,0.900262467191601,-0.634528201457335,4.83899241840501e-41,2.28874045662007e-39,138,105,138,1,75,105,500,19,500,27,316,19,0.0353982300884956,0.179401993355482,0.172131147540984,0.107744107744108,Down
13811,51086,TNNI3K,51086//TNNI3K,chr1,74665347,74667093,CA-51086-10620-11480-11607-12106[INC][1/136],0,+,cass,INC/SKIP,0,0,0,0,0.210513736362573,1,27,139,27,0,0,139,41,303,41,0,0,303,0.106194690265487,0.196013289036545,0.180327868852459,0.185185185185185,None
13830,51093,RRNAD1,51093//RRNAD1,chr1,156703168,156705700,CA-51093-8050-8538-9023-10254[INC][5/12],0,+,cass,INC/SKIP,117,0.36046511627907,0.649923896499239,-0.289458780220169,3.49372495703789e-16,2.37751548351895e-15,249,55,249,41,21,55,2521,115,2521,287,140,115,0.0530973451327434,0.0897009966777409,0.10655737704918,0.104377104377104,Down
13831,51094,ADIPOR1,51094//ADIPOR1,chr1,202920057,202927407,CA-51094-3388-7265-7332-10408[INC][5/190][UPT],0,-,cass,INC/SKIP,30,0.0537634408602151,0.0469483568075117,0.00681508405270332,0.835261029389538,0.864962081521557,10,88,10,3,7,88,20,203,20,4,16,203,0.0707964601769911,0.179401993355482,0.0983606557377049,0.164983164983165,None
13834,51096,UTP18,51096//UTP18,chr17,49353226,49357465,CA-51096-18456-19594-19769-22469[INC][46/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,454,0,454,137,130,0,1119,0,1119,296,383,0,0.0707964601769911,0.122923588039867,0.0819672131147541,0.114478114478114,None
13835,51096,UTP18,51096//UTP18,chr17,49365389,49374363,CA-51096-30668-36367-36510-39429[INC][98/1],0,+,cass,INC/SKIP,8,1,0.978465679676985,0.0215343203230148,0.0242961313159826,1,968,0,968,221,241,0,1358,8,1358,369,358,8,0.176991150442478,0.249169435215947,0.213114754098361,0.235690235690236,None
13837,51097,SCCPDH,51097//SCCPDH,chr1,246890193,246903602,CA-51097-5929-14899-14980-19096[INC][203/2],0,+,cass,INC/SKIP,0,1,1,0,1,1,115,0,115,45,41,0,612,0,612,255,315,0,0.141592920353982,0.142857142857143,0.0573770491803279,0.188552188552189,None
13838,51098,IFT52,51098//IFT52,chr20,42225074,42232897,CA-51098-8584-15821-15951-16244[INC][91/2],0,+,cass,INC/SKIP,0,1,1,0,1,1,160,0,160,37,58,0,1241,0,1241,457,438,0,0.0530973451327434,0.219269102990033,0.0983606557377049,0.164983164983165,None
13839,51098,IFT52,51098//IFT52,chr20,42232822,42242615,CA-51098-16320-17063-17135-25911[INC][60/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,129,0,129,63,49,0,1144,0,1144,537,512,0,0.079646017699115,0.222591362126246,0.0983606557377049,0.175084175084175,None
13840,51098,IFT52,51098//IFT52,chr20,42232822,42242615,CA-51098-16320-17063-17278-25911[INC][2/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,146,0,146,63,1,0,1258,0,1258,537,67,0,0.079646017699115,0.205980066445183,0.0737704918032787,0.161616161616162,None
13841,51098,IFT52,51098//IFT52,chr20,42242489,42247665,CA-51098-26038-30304-30415-31001[INC][1/46],0,+,cass,INC/SKIP,56,0,0.0453074433656958,-0.0453074433656958,1.51931156518523e-09,5.20138030196114e-09,0,76,0,0,0,76,197,590,197,0,56,590,0.079646017699115,0.219269102990033,0.0901639344262295,0.158249158249158,None
13842,51098,IFT52,51098//IFT52,chr20,42264565,42271263,CA-51098-48075-49206-49315-54540[INC][28/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,379,0,379,77,179,0,1782,0,1782,438,788,0,0.0884955752212389,0.242524916943522,0.131147540983607,0.185185185185185,None
13843,51098,IFT52,51098//IFT52,chr20,42265784,42275860,CA-51098-49315-54540-54686-58997[INC][39/5][DNT],0,+,cass,INC/SKIP,8,0.994397759103641,0.989736070381232,0.0046616887224098,1,1,555,1,555,179,176,1,2218,7,2218,788,562,7,0.123893805309735,0.26578073089701,0.155737704918033,0.212121212121212,None
13844,51099,ABHD5,51099//ABHD5,chr3,43753200,43759348,CA-51099-23981-27064-27176-29788[INC][25/1],0,+,cass,INC/SKIP,0,1,1,0,1,1,423,0,423,110,186,0,914,0,914,231,374,0,0.0619469026548673,0.0963455149501661,0.0737704918032787,0.101010101010101,None
13845,51099,ABHD5,51099//ABHD5,chr3,43756438,43760291,CA-51099-27176-29883-29975-30560[INC][1/1][DNT],0,+,cass,INC/SKIP,3,1,0.982507288629738,0.0174927113702624,0.253741454702223,1,577,0,577,0,282,0,669,3,669,1,336,3,0.0530973451327434,0.122923588039867,0.122950819672131,0.127946127946128,None
13846,51099,ABHD5,51099//ABHD5,chr3,43756438,43760291,CA-51099-27176-29788-29975-30560[INC][26/1][DNT],0,+,cass,INC/SKIP,3,1,0.991620111731844,0.00837988826815639,0.260926403919237,1,872,0,872,186,282,0,1113,3,1113,374,336,3,0.0619469026548673,0.122923588039867,0.122950819672131,0.127946127946128,None
13847,5110,PCMT1,5110//PCMT1,chr6,150070862,150092401,CA-5110-3262-18996-19059-24467[INC][1/508][UPT],0,+,cass,INC/SKIP,34,0,0.00684380032206119,-0.00684380032206119,0.00250981194347263,0.00401293115584248,1,581,1,0,0,581,42,2467,42,14,20,2467,0.292035398230089,0.588039867109635,0.434426229508197,0.515151515151515,None
13848,5110,PCMT1,5110//PCMT1,chr6,150070862,150111193,CA-5110-3262-26443-26475-43259[INC][4/1][UPT],0,+,cass,INC/SKIP,12,1,0.994364874383658,0.00563512561634183,0.0824283708421275,1,1725,0,1725,0,1140,0,6365,12,6365,10,4225,12,0.353982300884956,0.644518272425249,0.442622950819672,0.575757575757576,None
13849,5110,PCMT1,5110//PCMT1,chr6,150070862,150092401,CA-5110-3262-20595-20682-24467[INC][1/508][UPT],0,+,cass,INC/SKIP,0,0,0,0,1,1,0,581,0,0,0,581,1,2467,1,0,0,2467,0.292035398230089,0.588039867109635,0.434426229508197,0.515151515151515,None
13850,5110,PCMT1,5110//PCMT1,chr6,150070862,150094304,CA-5110-3262-24467-24572-26443[INC][481/4][UPT],0,+,cass,INC/SKIP,10,1,0.996991576413959,0.00300842358604092,0.232090271412495,1,2259,0,2259,581,1181,0,8608,10,8608,2467,4161,10,0.345132743362832,0.651162790697674,0.516393442622951,0.589225589225589,None
13851,5110,PCMT1,5110//PCMT1,chr6,150092297,150094304,CA-5110-24572-25350-25553-26443[INC][4/512],0,+,cass,INC/SKIP,32,0,0.00383050035910941,-0.00383050035910941,0.648129589428926,0.692466554293737,42,1181,42,0,0,1181,137,4161,137,0,32,4161,0.336283185840708,0.634551495016611,0.467213114754098,0.579124579124579,None
